sum_respi_shoot,Cont_WSC_DM_roots,sum_dry_mass,NS_roots,mstruct,mstruct_stem,NS_shoot,C_respired_shoot,sum_N_g,mstruct_laminae,sum_respi_roots,C_N_ratio,NS,mstruct_shoot,NS_stem,sum_dry_mass_roots,sum_NSC_g,t,sum_dry_mass_stem,NS_laminae,sum_dry_mass_shoot,Total_Photosynthesis,shoot_roots_ratio,sum_N_g_shoot,senesced_mstruct,dry_mass_phloem,shoot_roots_mstruct_ratio,Cont_WSC_DM_stem,plant,N_content_mstruct_shoot,C_exudated,N_content_mstruct,Tillers_Photosynthesis_An,Cont_WSC_DM,sum_dry_mass_laminae,Cont_WSC_DM_laminae,N_content_total_DM_shoot,Total_Transpiration,Cont_WSC_DM_shoot,C_respired_roots,NNI,C_N_ratio_shoot,N_content,N_content_mstruct_roots,axis,Tillers_Photosynthesis,sum_C_g,N_content_shoot,N_content_roots
7.9148600000,NA,NA,NA,3.4705000000,NA,NA,NA,NA,NA,11.3909700000,NA,NA,NA,NA,NA,NA,75.0000000000,NA,NA,NA,NA,NA,NA,0.1178000000,NA,NA,NA,1,NA,7.9019700000,NA,NA,NA,NA,NA,NA,0.0003000000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
7.5137900000,NA,NA,NA,3.4698200000,NA,NA,NA,NA,NA,10.8024100000,NA,NA,NA,NA,NA,NA,76.0000000000,NA,NA,NA,NA,NA,NA,0.1194200000,NA,NA,NA,1,NA,10.9699100000,NA,NA,NA,NA,NA,NA,0.0002600000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
7.4996100000,NA,NA,NA,3.4698700000,NA,NA,NA,NA,NA,10.9742000000,NA,NA,NA,NA,NA,NA,77.0000000000,NA,NA,NA,NA,NA,NA,0.1194200000,NA,NA,NA,1,NA,7.0761700000,NA,NA,NA,NA,NA,NA,0.0002600000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
9.8512300000,NA,NA,NA,3.4689600000,NA,NA,NA,NA,NA,13.0106700000,NA,NA,NA,NA,NA,NA,78.0000000000,NA,NA,NA,NA,NA,NA,0.1215800000,NA,NA,NA,1,NA,12.9527300000,NA,NA,NA,NA,NA,NA,0.0010000000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
10.5198200000,NA,NA,NA,3.4690400000,NA,NA,NA,NA,NA,16.6501100000,NA,NA,NA,NA,NA,NA,79.0000000000,NA,NA,NA,NA,NA,NA,0.1215800000,NA,NA,NA,1,NA,9.2514900000,NA,NA,NA,NA,NA,NA,0.0010000000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
17.7991000000,NA,NA,NA,3.4670900000,NA,NA,NA,NA,NA,22.1719300000,NA,NA,NA,NA,NA,NA,80.0000000000,NA,NA,NA,NA,NA,NA,0.1261800000,NA,NA,NA,1,NA,26.2191700000,NA,NA,NA,NA,NA,NA,0.0106200000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
18.9258300000,NA,NA,NA,3.4672300000,NA,NA,NA,NA,NA,24.9644600000,NA,NA,NA,NA,NA,NA,81.0000000000,NA,NA,NA,NA,NA,NA,0.1261800000,NA,NA,NA,1,NA,19.1302700000,NA,NA,NA,NA,NA,NA,0.0106200000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
21.6822900000,NA,NA,NA,3.4647400000,NA,NA,NA,NA,NA,26.1325400000,NA,NA,NA,NA,NA,NA,82.0000000000,NA,NA,NA,NA,NA,NA,0.1319200000,NA,NA,NA,1,NA,42.1149400000,NA,NA,NA,NA,NA,NA,0.0193300000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
22.4221300000,NA,NA,NA,3.4649100000,NA,NA,NA,NA,NA,27.5643400000,NA,NA,NA,NA,NA,NA,83.0000000000,NA,NA,NA,NA,NA,NA,0.1319200000,NA,NA,NA,1,NA,33.5782000000,NA,NA,NA,NA,NA,NA,0.0193300000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
22.0901000000,NA,NA,NA,3.4622800000,NA,NA,NA,NA,NA,27.2759500000,NA,NA,NA,NA,NA,NA,84.0000000000,NA,NA,NA,NA,NA,NA,0.1379900000,NA,NA,NA,1,NA,56.3738800000,NA,NA,NA,NA,NA,NA,0.0151000000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
22.4003600000,NA,NA,NA,3.4624600000,NA,NA,NA,NA,NA,29.1752800000,NA,NA,NA,NA,NA,NA,85.0000000000,NA,NA,NA,NA,NA,NA,0.1379900000,NA,NA,NA,1,NA,40.9272800000,NA,NA,NA,NA,NA,NA,0.0151000000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
24.1154300000,NA,NA,NA,3.4596500000,NA,NA,NA,NA,NA,29.2925000000,NA,NA,NA,NA,NA,NA,86.0000000000,NA,NA,NA,NA,NA,NA,0.1445700000,NA,NA,NA,1,NA,61.9164800000,NA,NA,NA,NA,NA,NA,0.0194900000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
23.9820300000,NA,NA,NA,3.4598300000,NA,NA,NA,NA,NA,27.8891700000,NA,NA,NA,NA,NA,NA,87.0000000000,NA,NA,NA,NA,NA,NA,0.1445700000,NA,NA,NA,1,NA,42.4310300000,NA,NA,NA,NA,NA,NA,0.0194900000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
21.3262900000,NA,NA,NA,3.4574100000,NA,NA,NA,NA,NA,26.2073800000,NA,NA,NA,NA,NA,NA,88.0000000000,NA,NA,NA,NA,NA,NA,0.1503500000,NA,NA,NA,1,NA,58.9626600000,NA,NA,NA,NA,NA,NA,0.0083700000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
20.9468200000,NA,NA,NA,3.4575600000,NA,NA,NA,NA,NA,25.4641400000,NA,NA,NA,NA,NA,NA,89.0000000000,NA,NA,NA,NA,NA,NA,0.1503500000,NA,NA,NA,1,NA,37.5314400000,NA,NA,NA,NA,NA,NA,0.0083700000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
16.8813500000,NA,NA,NA,3.4556800000,NA,NA,NA,NA,NA,21.8529700000,NA,NA,NA,NA,NA,NA,90.0000000000,NA,NA,NA,NA,NA,NA,0.1549400000,NA,NA,NA,1,NA,44.9185300000,NA,NA,NA,NA,NA,NA,0.0025500000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
16.0137100000,NA,NA,NA,3.4557900000,NA,NA,NA,NA,NA,19.1062800000,NA,NA,NA,NA,NA,NA,91.0000000000,NA,NA,NA,NA,NA,NA,0.1549400000,NA,NA,NA,1,NA,25.1836100000,NA,NA,NA,NA,NA,NA,0.0025500000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
12.1215300000,NA,NA,NA,3.4545500000,NA,NA,NA,NA,NA,16.2020800000,NA,NA,NA,NA,NA,NA,92.0000000000,NA,NA,NA,NA,NA,NA,0.1580000000,NA,NA,NA,1,NA,27.8016000000,NA,NA,NA,NA,NA,NA,0.0008500000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
11.7216900000,NA,NA,NA,3.4546200000,NA,NA,NA,NA,NA,14.9969700000,NA,NA,NA,NA,NA,NA,93.0000000000,NA,NA,NA,NA,NA,NA,0.1580000000,NA,NA,NA,1,NA,16.0997600000,NA,NA,NA,NA,NA,NA,0.0008500000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
11.7941000000,NA,NA,NA,3.4534000000,NA,NA,NA,NA,NA,15.9615400000,NA,NA,NA,NA,NA,NA,94.0000000000,NA,NA,NA,NA,NA,NA,0.1610100000,NA,NA,NA,1,NA,22.7793300000,NA,NA,NA,NA,NA,NA,0.0005800000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
11.9517300000,NA,NA,NA,3.4535000000,NA,NA,NA,NA,NA,17.4555000000,NA,NA,NA,NA,NA,NA,95.0000000000,NA,NA,NA,NA,NA,NA,0.1610100000,NA,NA,NA,1,NA,13.8719500000,NA,NA,NA,NA,NA,NA,0.0005800000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
13.1275000000,NA,NA,NA,3.4520300000,NA,NA,NA,NA,NA,18.0199600000,NA,NA,NA,NA,NA,NA,96.0000000000,NA,NA,NA,NA,NA,NA,0.1646000000,NA,NA,NA,1,NA,23.6692600000,NA,NA,NA,NA,NA,NA,0.0005900000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
13.0842900000,NA,NA,NA,3.4521300000,NA,NA,NA,NA,NA,18.4240200000,NA,NA,NA,NA,NA,NA,97.0000000000,NA,NA,NA,NA,NA,NA,0.1646000000,NA,NA,NA,1,NA,13.2556300000,NA,NA,NA,NA,NA,NA,0.0005900000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
13.3325700000,NA,NA,NA,3.4505600000,NA,NA,NA,NA,NA,18.4852200000,NA,NA,NA,NA,NA,NA,98.0000000000,NA,NA,NA,NA,NA,NA,0.1683700000,NA,NA,NA,1,NA,23.4857300000,NA,NA,NA,NA,NA,NA,0.0010300000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
13.2241400000,NA,NA,NA,3.4506700000,NA,NA,NA,NA,NA,18.4787800000,NA,NA,NA,NA,NA,NA,99.0000000000,NA,NA,NA,NA,NA,NA,0.1683700000,NA,NA,NA,1,NA,12.7247100000,NA,NA,NA,NA,NA,NA,0.0010300000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
12.8552400000,NA,NA,NA,3.4491000000,NA,NA,NA,NA,NA,18.0616900000,NA,NA,NA,NA,NA,NA,100.0000000000,NA,NA,NA,NA,NA,NA,0.1720700000,NA,NA,NA,1,NA,22.4330200000,NA,NA,NA,NA,NA,NA,0.0006900000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
12.8329000000,NA,NA,NA,3.4492100000,NA,NA,NA,NA,NA,18.3887800000,NA,NA,NA,NA,NA,NA,101.0000000000,NA,NA,NA,NA,NA,NA,0.1720700000,NA,NA,NA,1,NA,12.2662500000,NA,NA,NA,NA,NA,NA,0.0006900000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
14.0342400000,NA,NA,NA,3.4475500000,NA,NA,NA,NA,NA,18.4251000000,NA,NA,NA,NA,NA,NA,102.0000000000,NA,NA,NA,NA,NA,NA,0.1759300000,NA,NA,NA,1,NA,22.8097800000,NA,NA,NA,NA,NA,NA,0.0014000000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
14.5863100000,NA,NA,NA,3.4476800000,NA,NA,NA,NA,NA,21.0503700000,NA,NA,NA,NA,NA,NA,103.0000000000,NA,NA,NA,NA,NA,NA,0.1759300000,NA,NA,NA,1,NA,13.5159300000,NA,NA,NA,NA,NA,NA,0.0014000000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
19.5918000000,NA,NA,NA,3.4453100000,NA,NA,NA,NA,NA,23.4755500000,NA,NA,NA,NA,NA,NA,104.0000000000,NA,NA,NA,NA,NA,NA,0.1813000000,NA,NA,NA,1,NA,31.9488700000,NA,NA,NA,NA,NA,NA,0.0113400000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
20.7310100000,NA,NA,NA,3.4454800000,NA,NA,NA,NA,NA,25.3332000000,NA,NA,NA,NA,NA,NA,105.0000000000,NA,NA,NA,NA,NA,NA,0.1813000000,NA,NA,NA,1,NA,22.1461700000,NA,NA,NA,NA,NA,NA,0.0113400000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
23.8834900000,NA,NA,NA,3.4426400000,NA,NA,NA,NA,NA,26.5914800000,NA,NA,NA,NA,NA,NA,106.0000000000,NA,NA,NA,NA,NA,NA,0.1876100000,NA,NA,NA,1,NA,48.2045000000,NA,NA,NA,NA,NA,NA,0.0183600000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
24.5459900000,NA,NA,NA,3.4428300000,NA,NA,NA,NA,NA,27.3910900000,NA,NA,NA,NA,NA,NA,107.0000000000,NA,NA,NA,NA,NA,NA,0.1876100000,NA,NA,NA,1,NA,37.3572400000,NA,NA,NA,NA,NA,NA,0.0183600000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
25.4181900000,NA,NA,NA,3.4398600000,NA,NA,NA,NA,NA,27.5891400000,NA,NA,NA,NA,NA,NA,108.0000000000,NA,NA,NA,NA,NA,NA,0.1942200000,NA,NA,NA,1,NA,63.8245800000,NA,NA,NA,NA,NA,NA,0.0205600000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
25.8105500000,NA,NA,NA,3.4400600000,NA,NA,NA,NA,NA,28.4506500000,NA,NA,NA,NA,NA,NA,109.0000000000,NA,NA,NA,NA,NA,NA,0.1942200000,NA,NA,NA,1,NA,48.8118400000,NA,NA,NA,NA,NA,NA,0.0205600000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
24.7330000000,NA,NA,NA,3.4371900000,NA,NA,NA,NA,NA,27.4404100000,NA,NA,NA,NA,NA,NA,110.0000000000,NA,NA,NA,NA,NA,NA,0.2007500000,NA,NA,NA,1,NA,71.1528600000,NA,NA,NA,NA,NA,NA,0.0183300000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
24.7360300000,NA,NA,NA,3.4373800000,NA,NA,NA,NA,NA,27.5227900000,NA,NA,NA,NA,NA,NA,111.0000000000,NA,NA,NA,NA,NA,NA,0.2007500000,NA,NA,NA,1,NA,50.6179800000,NA,NA,NA,NA,NA,NA,0.0183300000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
22.5991400000,NA,NA,NA,3.4347700000,NA,NA,NA,NA,NA,26.0943700000,NA,NA,NA,NA,NA,NA,112.0000000000,NA,NA,NA,NA,NA,NA,0.2068800000,NA,NA,NA,1,NA,67.2076800000,NA,NA,NA,NA,NA,NA,0.0100900000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
21.8632100000,NA,NA,NA,3.4349400000,NA,NA,NA,NA,NA,23.7865500000,NA,NA,NA,NA,NA,NA,113.0000000000,NA,NA,NA,NA,NA,NA,0.2068800000,NA,NA,NA,1,NA,41.8398200000,NA,NA,NA,NA,NA,NA,0.0100900000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
16.4889600000,NA,NA,NA,3.4331000000,NA,NA,NA,NA,NA,20.1945600000,NA,NA,NA,NA,NA,NA,114.0000000000,NA,NA,NA,NA,NA,NA,0.2113100000,NA,NA,NA,1,NA,47.5981600000,NA,NA,NA,NA,NA,NA,0.0021300000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
15.6932300000,NA,NA,NA,3.4332200000,NA,NA,NA,NA,NA,18.1534500000,NA,NA,NA,NA,NA,NA,115.0000000000,NA,NA,NA,NA,NA,NA,0.2113100000,NA,NA,NA,1,NA,27.2560300000,NA,NA,NA,NA,NA,NA,0.0021300000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
12.8197000000,NA,NA,NA,3.4318900000,NA,NA,NA,NA,NA,16.1385800000,NA,NA,NA,NA,NA,NA,116.0000000000,NA,NA,NA,NA,NA,NA,0.2145700000,NA,NA,NA,1,NA,30.6228400000,NA,NA,NA,NA,NA,NA,0.0007100000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
12.4825300000,NA,NA,NA,3.4319800000,NA,NA,NA,NA,NA,15.4730100000,NA,NA,NA,NA,NA,NA,117.0000000000,NA,NA,NA,NA,NA,NA,0.2145700000,NA,NA,NA,1,NA,17.7647600000,NA,NA,NA,NA,NA,NA,0.0007100000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
11.4451600000,NA,NA,NA,3.4308200000,NA,NA,NA,NA,NA,14.6573200000,NA,NA,NA,NA,NA,NA,118.0000000000,NA,NA,NA,NA,NA,NA,0.2174200000,NA,NA,NA,1,NA,23.0513100000,NA,NA,NA,NA,NA,NA,0.0004900000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
11.4952400000,NA,NA,NA,3.4309100000,NA,NA,NA,NA,NA,15.5102600000,NA,NA,NA,NA,NA,NA,119.0000000000,NA,NA,NA,NA,NA,NA,0.2174200000,NA,NA,NA,1,NA,13.9739000000,NA,NA,NA,NA,NA,NA,0.0004900000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
10.9084200000,NA,NA,NA,3.4297900000,NA,NA,NA,NA,NA,14.1450000000,NA,NA,NA,NA,NA,NA,120.0000000000,NA,NA,NA,NA,NA,NA,0.2201400000,NA,NA,NA,1,NA,19.9228600000,NA,NA,NA,NA,NA,NA,0.0003000000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
10.6969500000,NA,NA,NA,3.4298700000,NA,NA,NA,NA,NA,13.6112200000,NA,NA,NA,NA,NA,NA,121.0000000000,NA,NA,NA,NA,NA,NA,0.2201400000,NA,NA,NA,1,NA,11.5312100000,NA,NA,NA,NA,NA,NA,0.0003000000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
10.1730800000,NA,NA,NA,3.4288200000,NA,NA,NA,NA,NA,13.3473800000,NA,NA,NA,NA,NA,NA,122.0000000000,NA,NA,NA,NA,NA,NA,0.2226700000,NA,NA,NA,1,NA,17.4962300000,NA,NA,NA,NA,NA,NA,0.0003200000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
10.0990800000,NA,NA,NA,3.4289000000,NA,NA,NA,NA,NA,13.3603200000,NA,NA,NA,NA,NA,NA,123.0000000000,NA,NA,NA,NA,NA,NA,0.2226700000,NA,NA,NA,1,NA,10.3024700000,NA,NA,NA,NA,NA,NA,0.0003200000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
10.9816400000,NA,NA,NA,3.4276900000,NA,NA,NA,NA,NA,14.5205500000,NA,NA,NA,NA,NA,NA,124.0000000000,NA,NA,NA,NA,NA,NA,0.2255400000,NA,NA,NA,1,NA,18.3522700000,NA,NA,NA,NA,NA,NA,0.0004700000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
11.0044000000,NA,NA,NA,3.4277800000,NA,NA,NA,NA,NA,14.9667400000,NA,NA,NA,NA,NA,NA,125.0000000000,NA,NA,NA,NA,NA,NA,0.2255400000,NA,NA,NA,1,NA,10.6085200000,NA,NA,NA,NA,NA,NA,0.0004700000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
12.8681300000,NA,NA,NA,3.4263500000,NA,NA,NA,NA,NA,16.1650300000,NA,NA,NA,NA,NA,NA,126.0000000000,NA,NA,NA,NA,NA,NA,0.2289100000,NA,NA,NA,1,NA,20.6481500000,NA,NA,NA,NA,NA,NA,0.0010000000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
13.5193700000,NA,NA,NA,3.4264700000,NA,NA,NA,NA,NA,18.8791300000,NA,NA,NA,NA,NA,NA,127.0000000000,NA,NA,NA,NA,NA,NA,0.2289100000,NA,NA,NA,1,NA,12.6899100000,NA,NA,NA,NA,NA,NA,0.0010000000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
17.7136600000,NA,NA,NA,3.4243900000,NA,NA,NA,NA,NA,20.7917800000,NA,NA,NA,NA,NA,NA,128.0000000000,NA,NA,NA,NA,NA,NA,0.2337100000,NA,NA,NA,1,NA,29.7215900000,NA,NA,NA,NA,NA,NA,0.0076600000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
18.6255000000,NA,NA,NA,3.4245500000,NA,NA,NA,NA,NA,22.5719900000,NA,NA,NA,NA,NA,NA,129.0000000000,NA,NA,NA,NA,NA,NA,0.2337100000,NA,NA,NA,1,NA,20.0354200000,NA,NA,NA,NA,NA,NA,0.0076600000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
21.6044900000,NA,NA,NA,3.4220100000,NA,NA,NA,NA,NA,23.8070600000,NA,NA,NA,NA,NA,NA,130.0000000000,NA,NA,NA,NA,NA,NA,0.2394700000,NA,NA,NA,1,NA,43.5626400000,NA,NA,NA,NA,NA,NA,0.0163700000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
22.3042900000,NA,NA,NA,3.4221900000,NA,NA,NA,NA,NA,24.6695000000,NA,NA,NA,NA,NA,NA,131.0000000000,NA,NA,NA,NA,NA,NA,0.2394700000,NA,NA,NA,1,NA,33.5096100000,NA,NA,NA,NA,NA,NA,0.0163700000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
22.8361000000,NA,NA,NA,3.4195400000,NA,NA,NA,NA,NA,24.4806100000,NA,NA,NA,NA,NA,NA,132.0000000000,NA,NA,NA,NA,NA,NA,0.2454400000,NA,NA,NA,1,NA,57.9560200000,NA,NA,NA,NA,NA,NA,0.0152400000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
23.0327200000,NA,NA,NA,3.4197300000,NA,NA,NA,NA,NA,24.7097400000,NA,NA,NA,NA,NA,NA,133.0000000000,NA,NA,NA,NA,NA,NA,0.2454400000,NA,NA,NA,1,NA,43.3727800000,NA,NA,NA,NA,NA,NA,0.0152400000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
21.6441200000,NA,NA,NA,3.4172200000,NA,NA,NA,NA,NA,23.7035300000,NA,NA,NA,NA,NA,NA,134.0000000000,NA,NA,NA,NA,NA,NA,0.2511700000,NA,NA,NA,1,NA,62.0317800000,NA,NA,NA,NA,NA,NA,0.0109700000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
21.3687600000,NA,NA,NA,3.4174000000,NA,NA,NA,NA,NA,22.9358000000,NA,NA,NA,NA,NA,NA,135.0000000000,NA,NA,NA,NA,NA,NA,0.2511700000,NA,NA,NA,1,NA,42.2596200000,NA,NA,NA,NA,NA,NA,0.0109700000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
20.0824600000,NA,NA,NA,3.4150900000,NA,NA,NA,NA,NA,22.7314200000,NA,NA,NA,NA,NA,NA,136.0000000000,NA,NA,NA,NA,NA,NA,0.2565900000,NA,NA,NA,1,NA,56.8414000000,NA,NA,NA,NA,NA,NA,0.0059200000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
19.4907000000,NA,NA,NA,3.4152400000,NA,NA,NA,NA,NA,21.2959000000,NA,NA,NA,NA,NA,NA,137.0000000000,NA,NA,NA,NA,NA,NA,0.2565900000,NA,NA,NA,1,NA,34.8785300000,NA,NA,NA,NA,NA,NA,0.0059200000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
16.4689600000,NA,NA,NA,3.4133500000,NA,NA,NA,NA,NA,19.6762800000,NA,NA,NA,NA,NA,NA,138.0000000000,NA,NA,NA,NA,NA,NA,0.2610900000,NA,NA,NA,1,NA,43.4633000000,NA,NA,NA,NA,NA,NA,0.0024100000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
15.8008700000,NA,NA,NA,3.4134800000,NA,NA,NA,NA,NA,18.1445900000,NA,NA,NA,NA,NA,NA,139.0000000000,NA,NA,NA,NA,NA,NA,0.2610900000,NA,NA,NA,1,NA,24.6968700000,NA,NA,NA,NA,NA,NA,0.0024100000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
14.3869800000,NA,NA,NA,3.4118600000,NA,NA,NA,NA,NA,17.6278400000,NA,NA,NA,NA,NA,NA,140.0000000000,NA,NA,NA,NA,NA,NA,0.2649800000,NA,NA,NA,1,NA,32.4713300000,NA,NA,NA,NA,NA,NA,0.0013500000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
14.1466900000,NA,NA,NA,3.4119800000,NA,NA,NA,NA,NA,17.4830800000,NA,NA,NA,NA,NA,NA,141.0000000000,NA,NA,NA,NA,NA,NA,0.2649800000,NA,NA,NA,1,NA,18.3556400000,NA,NA,NA,NA,NA,NA,0.0013500000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
13.8284200000,NA,NA,NA,3.4103900000,NA,NA,NA,NA,NA,17.1998800000,NA,NA,NA,NA,NA,NA,142.0000000000,NA,NA,NA,NA,NA,NA,0.2687500000,NA,NA,NA,1,NA,27.6209000000,NA,NA,NA,NA,NA,NA,0.0009900000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
13.7090100000,NA,NA,NA,3.4105100000,NA,NA,NA,NA,NA,17.3526900000,NA,NA,NA,NA,NA,NA,143.0000000000,NA,NA,NA,NA,NA,NA,0.2687500000,NA,NA,NA,1,NA,15.5059400000,NA,NA,NA,NA,NA,NA,0.0009900000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
13.8482500000,NA,NA,NA,3.4088400000,NA,NA,NA,NA,NA,17.4874300000,NA,NA,NA,NA,NA,NA,144.0000000000,NA,NA,NA,NA,NA,NA,0.2726500000,NA,NA,NA,1,NA,26.1827600000,NA,NA,NA,NA,NA,NA,0.0013000000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
13.8053500000,NA,NA,NA,3.4089700000,NA,NA,NA,NA,NA,17.8453300000,NA,NA,NA,NA,NA,NA,145.0000000000,NA,NA,NA,NA,NA,NA,0.2726500000,NA,NA,NA,1,NA,14.4503600000,NA,NA,NA,NA,NA,NA,0.0013000000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
14.0522900000,NA,NA,NA,3.4072100000,NA,NA,NA,NA,NA,17.8536900000,NA,NA,NA,NA,NA,NA,146.0000000000,NA,NA,NA,NA,NA,NA,0.2767100000,NA,NA,NA,1,NA,25.8361200000,NA,NA,NA,NA,NA,NA,0.0014400000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
13.9501300000,NA,NA,NA,3.4073400000,NA,NA,NA,NA,NA,17.8973500000,NA,NA,NA,NA,NA,NA,147.0000000000,NA,NA,NA,NA,NA,NA,0.2767100000,NA,NA,NA,1,NA,13.9715800000,NA,NA,NA,NA,NA,NA,0.0014400000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
13.5094600000,NA,NA,NA,3.4055900000,NA,NA,NA,NA,NA,17.3631000000,NA,NA,NA,NA,NA,NA,148.0000000000,NA,NA,NA,NA,NA,NA,0.2806500000,NA,NA,NA,1,NA,24.6203700000,NA,NA,NA,NA,NA,NA,0.0013800000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
13.4064600000,NA,NA,NA,3.4057200000,NA,NA,NA,NA,NA,17.3269000000,NA,NA,NA,NA,NA,NA,149.0000000000,NA,NA,NA,NA,NA,NA,0.2806500000,NA,NA,NA,1,NA,13.4254200000,NA,NA,NA,NA,NA,NA,0.0013800000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
13.7737000000,NA,NA,NA,3.4039200000,NA,NA,NA,NA,NA,17.3745700000,NA,NA,NA,NA,NA,NA,150.0000000000,NA,NA,NA,NA,NA,NA,0.2846500000,NA,NA,NA,1,NA,24.4323300000,NA,NA,NA,NA,NA,NA,0.0013800000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
13.8181800000,NA,NA,NA,3.4040500000,NA,NA,NA,NA,NA,17.9476300000,NA,NA,NA,NA,NA,NA,151.0000000000,NA,NA,NA,NA,NA,NA,0.2846500000,NA,NA,NA,1,NA,13.7494000000,NA,NA,NA,NA,NA,NA,0.0013800000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA
